RSIStrategy_2_77_34,tickers,['BTCUSDT'],initial equity,1,frequency,60 min,,
,,,,,,,,
Start date,2018/4/1 0:00,End date,2018/9/1 0:00,,,,,
,,,,,,,,
timestamp,ticker,action,quantity,exchange,price,commission,,
,,,,,,,,
2018/7/3 9:00,BTCUSDT,LONG,0.000107764,Binance,6614,0.000713467,,
,,,,,,,,
2018/7/3 12:00,BTCUSDT,SHORT,0.000107764,Binance,6585,0.000709628,,
,,,,,,,,
2018/7/3 13:00,BTCUSDT,LONG,0.000107828,Binance,6567.98,0.000708919,,
,,,,,,,,
2018/7/3 15:00,BTCUSDT,SHORT,0.000107828,Binance,6585.02,0.000710047,,
,,,,,,,,
2018/7/3 18:00,BTCUSDT,LONG,0.000107859,Binance,6569.92,0.000709337,,
,,,,,,,,
2018/7/3 20:00,BTCUSDT,SHORT,0.000107859,Binance,6612.96,0.00071327,,
,,,,,,,,
2018/7/3 22:00,BTCUSDT,LONG,0.000109813,Binance,6482.31,0.000712557,,
,,,,,,,,
2018/7/4 2:00,BTCUSDT,SHORT,0.000109813,Binance,6524.01,0.000716423,,
,,,,,,,,
2018/7/4 15:00,BTCUSDT,LONG,0.000106974,Binance,6683.76,0.000715707,,
,,,,,,,,
2018/7/4 19:00,BTCUSDT,SHORT,0.000106974,Binance,6683.07,0.000714917,,
,,,,,,,,
2018/7/4 22:00,BTCUSDT,LONG,0.000108267,Binance,6590.06,0.000714202,,
,,,,,,,,
2018/7/5 4:00,BTCUSDT,SHORT,0.000108267,Binance,6622,0.000716946,,
,,,,,,,,
2018/7/5 5:00,BTCUSDT,LONG,0.000108335,Binance,6604.66,0.000716229,,
,,,,,,,,
2018/7/5 8:00,BTCUSDT,SHORT,0.000108335,Binance,6627.01,0.000717934,,
,,,,,,,,
2018/7/5 11:00,BTCUSDT,LONG,0.00010832,Binance,6614.66,0.000717216,,
,,,,,,,,
2018/7/5 20:00,BTCUSDT,SHORT,0.00010832,Binance,6507.97,0.000704943,,
,,,,,,,,
2018/7/5 21:00,BTCUSDT,LONG,0.000108263,Binance,6498.37,0.000704238,,
,,,,,,,,
2018/7/5 22:00,BTCUSDT,SHORT,0.000108263,Binance,6537.8,0.000707802,,
,,,,,,,,
2018/7/6 0:00,BTCUSDT,LONG,0.000108147,Binance,6531.75,0.000707094,,
,,,,,,,,
2018/7/6 8:00,BTCUSDT,SHORT,0.000108147,Binance,6499.16,0.000702863,,
,,,,,,,,
2018/7/6 14:00,BTCUSDT,LONG,0.000107107,Binance,6549.11,0.00070216,,
,,,,,,,,
2018/7/6 17:00,BTCUSDT,SHORT,0.000107107,Binance,6598,0.000706694,,
,,,,,,,,
2018/7/6 19:00,BTCUSDT,LONG,0.000107349,Binance,6570.01,0.000705988,,
,,,,,,,,
2018/7/6 20:00,BTCUSDT,SHORT,0.000107349,Binance,6571.66,0.000705459,,
,,,,,,,,
2018/7/7 1:00,BTCUSDT,LONG,0.000107226,Binance,6566.01,0.000704753,,
,,,,,,,,
2018/7/7 3:00,BTCUSDT,SHORT,0.000107226,Binance,6599.99,0.000707692,,
,,,,,,,,
2018/7/7 6:00,BTCUSDT,LONG,0.000107303,Binance,6582.07,0.000706984,,
,,,,,,,,
2018/7/7 11:00,BTCUSDT,SHORT,0.000107303,Binance,6584.79,0.000706569,,
,,,,,,,,
2018/7/7 12:00,BTCUSDT,LONG,0.000107541,Binance,6557.12,0.000705863,,
,,,,,,,,
2018/7/7 15:00,BTCUSDT,SHORT,0.000107541,Binance,6558.03,0.000705255,,
,,,,,,,,
2018/7/7 17:00,BTCUSDT,LONG,0.000107492,Binance,6547.91,0.000704549,,
,,,,,,,,
2018/7/7 22:00,BTCUSDT,SHORT,0.000107492,Binance,6575,0.000706757,,
,,,,,,,,
2018/7/8 1:00,BTCUSDT,LONG,0.000104701,Binance,6736.74,0.00070605,,
,,,,,,,,
2018/7/8 6:00,BTCUSDT,SHORT,0.000104701,Binance,6730.81,0.000704723,,
,,,,,,,,
2018/7/8 10:00,BTCUSDT,LONG,0.000104685,Binance,6718.4,0.000704018,,
,,,,,,,,
2018/7/8 14:00,BTCUSDT,SHORT,0.000104685,Binance,6745.67,0.000706169,,
,,,,,,,,
2018/7/8 23:00,BTCUSDT,LONG,0.000104998,Binance,6712.1,0.000705463,,
,,,,,,,,
2018/7/9 3:00,BTCUSDT,SHORT,0.000104998,Binance,6717.28,0.000705301,,
,,,,,,,,
2018/7/9 9:00,BTCUSDT,LONG,0.000105216,Binance,6689.97,0.000704596,,
,,,,,,,,
2018/7/9 11:00,BTCUSDT,SHORT,0.000105216,Binance,6718.01,0.000706842,,
,,,,,,,,
2018/7/9 15:00,BTCUSDT,LONG,0.000104881,Binance,6726,0.000706135,,
,,,,,,,,
2018/7/9 19:00,BTCUSDT,SHORT,0.000104881,Binance,6709,0.000703646,,
,,,,,,,,
2018/7/9 23:00,BTCUSDT,LONG,0.000105408,Binance,6662.12,0.000702942,,
,,,,,,,,
2018/7/10 4:00,BTCUSDT,SHORT,0.000105408,Binance,6642,0.000700118,,
,,,,,,,,
2018/7/10 5:00,BTCUSDT,LONG,0.000105576,Binance,6618.13,0.000699418,,
,,,,,,,,
2018/7/10 13:00,BTCUSDT,SHORT,0.000105576,Binance,6389.61,0.000674593,,
,,,,,,,,
2018/7/10 15:00,BTCUSDT,LONG,0.000105463,Binance,6383.7,0.000673918,,
,,,,,,,,
2018/7/10 18:00,BTCUSDT,SHORT,0.000105463,Binance,6374.7,0.000672295,,
,,,,,,,,
2018/7/10 22:00,BTCUSDT,LONG,0.000105517,Binance,6358.68,0.000671623,,
,,,,,,,,
2018/7/11 1:00,BTCUSDT,SHORT,0.000105517,Binance,6365.55,0.000671676,,
,,,,,,,,
2018/7/11 2:00,BTCUSDT,LONG,0.000105346,Binance,6363.16,0.000671004,,
,,,,,,,,
2018/7/11 8:00,BTCUSDT,SHORT,0.000105346,Binance,6372.99,0.000671369,,
,,,,,,,,
2018/7/11 10:00,BTCUSDT,LONG,0.000105495,Binance,6351.26,0.000670697,,
,,,,,,,,
2018/7/11 11:00,BTCUSDT,SHORT,0.000105495,Binance,6370.05,0.000672009,,
,,,,,,,,
2018/7/11 15:00,BTCUSDT,LONG,0.000105451,Binance,6360,0.000671337,,
,,,,,,,,
2018/7/11 20:00,BTCUSDT,SHORT,0.000105451,Binance,6350.94,0.00066971,,
,,,,,,,,
2018/7/12 1:00,BTCUSDT,LONG,0.000105638,Binance,6326.97,0.00066904,,
,,,,,,,,
2018/7/12 3:00,BTCUSDT,SHORT,0.000105638,Binance,6343.8,0.000670149,,
,,,,,,,,
2018/7/12 5:00,BTCUSDT,LONG,0.000105674,Binance,6328.97,0.000669479,,
,,,,,,,,
2018/7/12 9:00,BTCUSDT,SHORT,0.000105674,Binance,6189.96,0.00065412,,
,,,,,,,,
2018/7/12 10:00,BTCUSDT,LONG,0.000105791,Binance,6170.75,0.000653466,,
,,,,,,,,
2018/7/12 13:00,BTCUSDT,SHORT,0.000105791,Binance,6181.02,0.000653899,,
,,,,,,,,
2018/7/12 15:00,BTCUSDT,LONG,0.000105814,Binance,6167.35,0.000653245,,
,,,,,,,,
2018/7/12 23:00,BTCUSDT,SHORT,0.000105814,Binance,6230,0.000659221,,
,,,,,,,,
2018/7/13 5:00,BTCUSDT,LONG,0.000105349,Binance,6244.99,0.000658562,,
,,,,,,,,
2018/7/13 11:00,BTCUSDT,SHORT,0.000105349,Binance,6247.62,0.00065818,,
,,,,,,,,
2018/7/13 14:00,BTCUSDT,LONG,0.000105108,Binance,6249.43,0.000657522,,
,,,,,,,,
2018/7/13 15:00,BTCUSDT,SHORT,0.000105108,Binance,6265,0.000658501,,
,,,,,,,,
2018/7/13 18:00,BTCUSDT,LONG,0.000105365,Binance,6237.24,0.000657842,,
,,,,,,,,
2018/7/13 21:00,BTCUSDT,SHORT,0.000105365,Binance,6218.39,0.000655199,,
,,,,,,,,
2018/7/13 23:00,BTCUSDT,LONG,0.000105219,Binance,6214.57,0.000654543,,
,,,,,,,,
2018/7/14 0:00,BTCUSDT,SHORT,0.000105219,Binance,6239,0.000656459,,
,,,,,,,,
2018/7/14 2:00,BTCUSDT,LONG,0.000105194,Binance,6228,0.000655803,,
,,,,,,,,
2018/7/14 5:00,BTCUSDT,SHORT,0.000105194,Binance,6220.69,0.000654378,,
,,,,,,,,
2018/7/14 6:00,BTCUSDT,LONG,0.000105278,Binance,6203.29,0.000653724,,
,,,,,,,,
2018/7/14 8:00,BTCUSDT,SHORT,0.000105278,Binance,6217.38,0.000654553,,
,,,,,,,,
2018/7/14 9:00,BTCUSDT,LONG,0.000105382,Binance,6198.83,0.000653899,,
,,,,,,,,
2018/7/14 11:00,BTCUSDT,SHORT,0.000105382,Binance,6237.01,0.000657268,,
,,,,,,,,
2018/7/14 18:00,BTCUSDT,LONG,0.000105172,Binance,6236.99,0.000656611,,
,,,,,,,,
2018/7/14 20:00,BTCUSDT,SHORT,0.000105172,Binance,6268.22,0.000659239,,
,,,,,,,,
2018/7/14 21:00,BTCUSDT,LONG,0.000105032,Binance,6264,0.00065858,,
,,,,,,,,
2018/7/15 3:00,BTCUSDT,SHORT,0.000105032,Binance,6257.99,0.00065729,,
,,,,,,,,
2018/7/15 7:00,BTCUSDT,LONG,0.000104388,Binance,6283.99,0.000656633,,
,,,,,,,,
2018/7/15 8:00,BTCUSDT,SHORT,0.000104388,Binance,6319.8,0.000659714,,
,,,,,,,,
2018/7/15 12:00,BTCUSDT,LONG,0.00010396,Binance,6333.14,0.000659054,,
,,,,,,,,
2018/7/15 15:00,BTCUSDT,SHORT,0.00010396,Binance,6385.46,0.000663835,,
,,,,,,,,
2018/7/15 17:00,BTCUSDT,LONG,0.000103923,Binance,6375,0.000663171,,
,,,,,,,,
2018/7/15 20:00,BTCUSDT,SHORT,0.000103923,Binance,6378.09,0.000662829,,
,,,,,,,,
2018/7/15 22:00,BTCUSDT,LONG,0.000103929,Binance,6364.95,0.000662166,,
,,,,,,,,
2018/7/16 3:00,BTCUSDT,SHORT,0.000103929,Binance,6357.75,0.000660755,,
,,,,,,,,
2018/7/16 13:00,BTCUSDT,LONG,0.000100096,Binance,6588,0.000660095,,
,,,,,,,,
2018/7/16 15:00,BTCUSDT,SHORT,0.000100096,Binance,6632.78,0.000663917,,
,,,,,,,,
2018/7/16 21:00,BTCUSDT,LONG,9.94E-05,Binance,6665.6,0.000663253,,
,,,,,,,,
2018/7/16 22:00,BTCUSDT,SHORT,9.94E-05,Binance,6672.04,0.00066323,,
,,,,,,,,
2018/7/17 1:00,BTCUSDT,LONG,9.86E-05,Binance,6715.51,0.000662567,,
,,,,,,,,
2018/7/17 3:00,BTCUSDT,SHORT,9.86E-05,Binance,6739,0.000664219,,
,,,,,,,,
2018/7/17 4:00,BTCUSDT,LONG,9.88E-05,Binance,6707.96,0.000663555,,
,,,,,,,,
2018/7/17 8:00,BTCUSDT,SHORT,9.88E-05,Binance,6716.04,0.00066369,,
,,,,,,,,
2018/7/17 11:00,BTCUSDT,LONG,9.92E-05,Binance,6675.76,0.000663026,,
,,,,,,,,
2018/7/17 13:00,BTCUSDT,SHORT,9.92E-05,Binance,6690,0.000663776,,
,,,,,,,,
2018/7/17 20:00,BTCUSDT,LONG,9.05E-05,Binance,7317,0.000663112,,
,,,,,,,,
2018/7/17 21:00,BTCUSDT,SHORT,9.05E-05,Binance,7360,0.000666342,,
,,,,,,,,
2018/7/17 23:00,BTCUSDT,LONG,9.09E-05,Binance,7313.24,0.000665676,,
,,,,,,,,
2018/7/18 0:00,BTCUSDT,SHORT,9.09E-05,Binance,7343,0.000667716,,
,,,,,,,,
2018/7/18 7:00,BTCUSDT,LONG,8.96E-05,Binance,7434,0.000667049,,
,,,,,,,,
2018/7/18 10:00,BTCUSDT,SHORT,8.96E-05,Binance,7400.74,0.0006634,,
,,,,,,,,
2018/7/18 15:00,BTCUSDT,LONG,8.91E-05,Binance,7428.73,0.000662737,,
,,,,,,,,
2018/7/18 17:00,BTCUSDT,SHORT,8.91E-05,Binance,7505,0.000668872,,
,,,,,,,,
2018/7/18 19:00,BTCUSDT,LONG,9.02E-05,Binance,7396.99,0.000668203,,
,,,,,,,,
2018/7/18 23:00,BTCUSDT,SHORT,9.02E-05,Binance,7381.9,0.000666173,,
,,,,,,,,
2018/7/19 0:00,BTCUSDT,LONG,9.06E-05,Binance,7341.25,0.000665507,,
,,,,,,,,
2018/7/19 3:00,BTCUSDT,SHORT,9.06E-05,Binance,7316,0.000662554,,
,,,,,,,,
2018/7/19 4:00,BTCUSDT,LONG,9.04E-05,Binance,7315.02,0.000661892,,
,,,,,,,,
2018/7/19 5:00,BTCUSDT,SHORT,9.04E-05,Binance,7330.74,0.000662651,,
,,,,,,,,
2018/7/19 7:00,BTCUSDT,LONG,9.04E-05,Binance,7316.66,0.000661988,,
,,,,,,,,
2018/7/19 9:00,BTCUSDT,SHORT,9.04E-05,Binance,7411.49,0.000669898,,
,,,,,,,,
2018/7/19 15:00,BTCUSDT,LONG,9.04E-05,Binance,7392.35,0.000669228,,
,,,,,,,,
2018/7/19 18:00,BTCUSDT,SHORT,9.04E-05,Binance,7427,0.000671692,,
,,,,,,,,
2018/7/19 21:00,BTCUSDT,LONG,9.02E-05,Binance,7432.89,0.00067102,,
,,,,,,,,
2018/7/19 22:00,BTCUSDT,SHORT,9.02E-05,Binance,7485.95,0.000675135,,
,,,,,,,,
2018/7/20 0:00,BTCUSDT,LONG,9.10E-05,Binance,7406.69,0.00067446,,
,,,,,,,,
2018/7/20 2:00,BTCUSDT,SHORT,9.10E-05,Binance,7458.27,0.000678477,,
,,,,,,,,
2018/7/20 4:00,BTCUSDT,LONG,9.08E-05,Binance,7453.96,0.000677799,,
,,,,,,,,
2018/7/20 8:00,BTCUSDT,SHORT,9.08E-05,Binance,7468.85,0.000678474,,
,,,,,,,,
2018/7/20 13:00,BTCUSDT,LONG,9.05E-05,Binance,7482.07,0.000677795,,
,,,,,,,,
2018/7/20 14:00,BTCUSDT,SHORT,9.05E-05,Binance,7479.27,0.000676864,,
,,,,,,,,
2018/7/20 15:00,BTCUSDT,LONG,9.04E-05,Binance,7469.53,0.000676187,,
,,,,,,,,
2018/7/20 23:00,BTCUSDT,SHORT,9.04E-05,Binance,7337.53,0.000663574,,
,,,,,,,,
2018/7/21 0:00,BTCUSDT,LONG,9.15E-05,Binance,7235.04,0.00066291,,
,,,,,,,,
2018/7/21 2:00,BTCUSDT,SHORT,9.15E-05,Binance,7280.73,0.000666429,,
,,,,,,,,
2018/7/21 8:00,BTCUSDT,LONG,9.09E-05,Binance,7316.94,0.000665763,,
,,,,,,,,
2018/7/21 12:00,BTCUSDT,SHORT,9.09E-05,Binance,7337.05,0.000666925,,
,,,,,,,,
2018/7/21 20:00,BTCUSDT,LONG,8.97E-05,Binance,7417.91,0.000666258,,
,,,,,,,,
2018/7/22 1:00,BTCUSDT,SHORT,8.97E-05,Binance,7484,0.000671522,,
,,,,,,,,
2018/7/22 3:00,BTCUSDT,LONG,9.03E-05,Binance,7422.93,0.00067085,,
,,,,,,,,
2018/7/22 8:00,BTCUSDT,SHORT,9.03E-05,Binance,7443.58,0.000672044,,
,,,,,,,,
2018/7/22 12:00,BTCUSDT,LONG,9.01E-05,Binance,7439.99,0.000671372,,
,,,,,,,,
2018/7/22 13:00,BTCUSDT,SHORT,9.01E-05,Binance,7464.71,0.000672929,,
,,,,,,,,
2018/7/22 17:00,BTCUSDT,LONG,8.95E-05,Binance,7502,0.000672256,,
,,,,,,,,
2018/7/22 19:00,BTCUSDT,SHORT,8.95E-05,Binance,7528.05,0.000673916,,
,,,,,,,,
2018/7/22 21:00,BTCUSDT,LONG,9.12E-05,Binance,7371.01,0.000673242,,
,,,,,,,,
2018/7/23 0:00,BTCUSDT,SHORT,9.12E-05,Binance,7469.78,0.000681581,,
,,,,,,,,
2018/7/23 9:00,BTCUSDT,LONG,8.81E-05,Binance,7717.01,0.000680899,,
,,,,,,,,
2018/7/23 12:00,BTCUSDT,SHORT,8.81E-05,Binance,7710.13,0.000679612,,
,,,,,,,,
2018/7/23 14:00,BTCUSDT,LONG,8.81E-05,Binance,7697.75,0.000678932,,
,,,,,,,,
2018/7/23 16:00,BTCUSDT,SHORT,8.81E-05,Binance,7741.76,0.000682131,,
,,,,,,,,
2018/7/23 20:00,BTCUSDT,LONG,8.83E-05,Binance,7708.06,0.000681449,,
,,,,,,,,
2018/7/24 1:00,BTCUSDT,SHORT,8.83E-05,Binance,7749.76,0.000684451,,
,,,,,,,,
2018/7/24 14:00,BTCUSDT,LONG,8.36E-05,Binance,8167.99,0.000683766,,
,,,,,,,,
2018/7/24 16:00,BTCUSDT,SHORT,8.36E-05,Binance,8188.97,0.000684837,,
,,,,,,,,
2018/7/24 20:00,BTCUSDT,LONG,8.30E-05,Binance,8235.07,0.000684152,,
,,,,,,,,
2018/7/24 22:00,BTCUSDT,SHORT,8.30E-05,Binance,8320.01,0.000690517,,
,,,,,,,,
2018/7/25 2:00,BTCUSDT,LONG,8.26E-05,Binance,8341.77,0.000689827,,
,,,,,,,,
2018/7/25 4:00,BTCUSDT,SHORT,8.26E-05,Binance,8413.66,0.000695076,,
,,,,,,,,
2018/7/25 6:00,BTCUSDT,LONG,8.42E-05,Binance,8242.69,0.000694381,,
,,,,,,,,
2018/7/25 8:00,BTCUSDT,SHORT,8.42E-05,Binance,8242.69,0.000693687,,
,,,,,,,,
2018/7/26 1:00,BTCUSDT,LONG,8.42E-05,Binance,8218.53,0.000692993,,
,,,,,,,,
2018/7/26 4:00,BTCUSDT,SHORT,8.42E-05,Binance,8226.43,0.000692965,,
,,,,,,,,
2018/7/26 5:00,BTCUSDT,LONG,8.44E-05,Binance,8196.36,0.000692272,,
,,,,,,,,
2018/7/26 9:00,BTCUSDT,SHORT,8.44E-05,Binance,8271.11,0.000697887,,
,,,,,,,,
2018/7/26 11:00,BTCUSDT,LONG,8.44E-05,Binance,8251.9,0.000697189,,
,,,,,,,,
2018/7/26 17:00,BTCUSDT,SHORT,8.44E-05,Binance,8219.31,0.000693742,,
,,,,,,,,
2018/7/26 20:00,BTCUSDT,LONG,8.50E-05,Binance,8145.72,0.000693048,,
,,,,,,,,
2018/7/27 4:00,BTCUSDT,SHORT,8.50E-05,Binance,7941.15,0.000674967,,
,,,,,,,,
2018/7/27 6:00,BTCUSDT,LONG,8.51E-05,Binance,7920.19,0.000674292,,
,,,,,,,,
2018/7/27 8:00,BTCUSDT,SHORT,8.51E-05,Binance,7974.99,0.000678279,,
,,,,,,,,
2018/7/27 10:00,BTCUSDT,LONG,8.51E-05,Binance,7955.16,0.0006776,,
,,,,,,,,
2018/7/27 15:00,BTCUSDT,SHORT,8.51E-05,Binance,8152.56,0.00069372,,
,,,,,,,,
2018/7/27 20:00,BTCUSDT,LONG,8.41E-05,Binance,8230.41,0.000693026,,
,,,,,,,,
2018/7/27 21:00,BTCUSDT,SHORT,8.41E-05,Binance,8257.05,0.000694574,,
,,,,,,,,
2018/7/27 23:00,BTCUSDT,LONG,8.47E-05,Binance,8188.57,0.00069388,,
,,,,,,,,
2018/7/28 4:00,BTCUSDT,SHORT,8.47E-05,Binance,8217.84,0.000695663,,
,,,,,,,,
2018/7/28 10:00,BTCUSDT,LONG,8.49E-05,Binance,8179.68,0.000694968,,
,,,,,,,,
2018/7/28 17:00,BTCUSDT,SHORT,8.49E-05,Binance,8183.07,0.000694561,,
,,,,,,,,
2018/7/28 20:00,BTCUSDT,LONG,8.49E-05,Binance,8165,0.000693866,,
,,,,,,,,
2018/7/28 22:00,BTCUSDT,SHORT,8.49E-05,Binance,8181.76,0.000694595,,
,,,,,,,,
2018/7/29 3:00,BTCUSDT,LONG,8.41E-05,Binance,8240.44,0.0006939,,
,,,,,,,,
2018/7/29 12:00,BTCUSDT,SHORT,8.41E-05,Binance,8212.12,0.000690824,,
,,,,,,,,
2018/7/29 16:00,BTCUSDT,LONG,8.42E-05,Binance,8184.46,0.000690133,,
,,,,,,,,
2018/7/29 18:00,BTCUSDT,SHORT,8.42E-05,Binance,8212.98,0.000691846,,
,,,,,,,,
2018/7/29 20:00,BTCUSDT,LONG,8.42E-05,Binance,8201,0.000691154,,
,,,,,,,,
2018/7/29 23:00,BTCUSDT,SHORT,8.42E-05,Binance,8211,0.000691305,,
,,,,,,,,
2018/7/30 0:00,BTCUSDT,LONG,8.46E-05,Binance,8159.21,0.000690613,,
,,,,,,,,
2018/7/30 2:00,BTCUSDT,SHORT,8.46E-05,Binance,8200.02,0.000693373,,
,,,,,,,,
2018/7/30 3:00,BTCUSDT,LONG,8.45E-05,Binance,8192.11,0.00069268,,
,,,,,,,,
2018/7/30 8:00,BTCUSDT,SHORT,8.45E-05,Binance,8166.12,0.000689792,,
,,,,,,,,
2018/7/30 11:00,BTCUSDT,LONG,8.44E-05,Binance,8155,0.000689102,,
,,,,,,,,
2018/7/30 19:00,BTCUSDT,SHORT,8.44E-05,Binance,8120,0.000685459,,
,,,,,,,,
2018/7/31 0:00,BTCUSDT,LONG,8.42E-05,Binance,8125.01,0.000684773,,
,,,,,,,,
2018/7/31 2:00,BTCUSDT,SHORT,8.42E-05,Binance,8131.81,0.000684661,,
,,,,,,,,
2018/7/31 4:00,BTCUSDT,LONG,8.41E-05,Binance,8121.81,0.000683976,,
,,,,,,,,
2018/7/31 15:00,BTCUSDT,SHORT,8.41E-05,Binance,7758.44,0.000652722,,
,,,,,,,,
2018/7/31 18:00,BTCUSDT,LONG,8.41E-05,Binance,7745.23,0.000652069,,
,,,,,,,,
2018/7/31 19:00,BTCUSDT,SHORT,8.41E-05,Binance,7750.65,0.000651873,,
,,,,,,,,
2018/7/31 20:00,BTCUSDT,LONG,8.45E-05,Binance,7695,0.000651221,,
,,,,,,,,
2018/8/1 6:00,BTCUSDT,SHORT,8.45E-05,Binance,7565.32,0.000639606,,
,,,,,,,,
2018/8/1 10:00,BTCUSDT,LONG,8.43E-05,Binance,7569.9,0.000638966,,
,,,,,,,,
2018/8/1 13:00,BTCUSDT,SHORT,8.43E-05,Binance,7620.39,0.000642585,,
,,,,,,,,
2018/8/1 17:00,BTCUSDT,LONG,8.51E-05,Binance,7539.37,0.000641942,,
,,,,,,,,
2018/8/1 19:00,BTCUSDT,SHORT,8.51E-05,Binance,7564.84,0.000643467,,
,,,,,,,,
2018/8/1 20:00,BTCUSDT,LONG,8.58E-05,Binance,7482.09,0.000642823,,
,,,,,,,,
2018/8/1 22:00,BTCUSDT,SHORT,8.58E-05,Binance,7590,0.000651442,,
,,,,,,,,
2018/8/2 2:00,BTCUSDT,LONG,8.48E-05,Binance,7668.88,0.000650791,,
,,,,,,,,
2018/8/2 14:00,BTCUSDT,SHORT,8.48E-05,Binance,7541.59,0.000639349,,
,,,,,,,,
2018/8/2 18:00,BTCUSDT,LONG,8.50E-05,Binance,7507.63,0.00063871,,
,,,,,,,,
2018/8/2 19:00,BTCUSDT,SHORT,8.50E-05,Binance,7537.43,0.000640604,,
,,,,,,,,
2018/8/2 21:00,BTCUSDT,LONG,8.49E-05,Binance,7529.1,0.000639963,,
,,,,,,,,
2018/8/2 22:00,BTCUSDT,SHORT,8.49E-05,Binance,7546.48,0.000640799,,
,,,,,,,,
2018/8/3 0:00,BTCUSDT,LONG,8.66E-05,Binance,7385.16,0.000640158,,
,,,,,,,,
2018/8/3 7:00,BTCUSDT,SHORT,8.66E-05,Binance,7398.68,0.000640689,,
,,,,,,,,
2018/8/3 9:00,BTCUSDT,LONG,8.69E-05,Binance,7359.89,0.000640048,,
,,,,,,,,
2018/8/3 12:00,BTCUSDT,SHORT,8.69E-05,Binance,7394,0.000642371,,
,,,,,,,,
2018/8/3 19:00,BTCUSDT,LONG,8.69E-05,Binance,7375.85,0.000641729,,
,,,,,,,,
2018/8/3 21:00,BTCUSDT,SHORT,8.69E-05,Binance,7410.69,0.000644115,,
,,,,,,,,
2018/8/4 3:00,BTCUSDT,LONG,8.62E-05,Binance,7456.05,0.000643471,,
,,,,,,,,
2018/8/4 8:00,BTCUSDT,SHORT,8.62E-05,Binance,7464.56,0.000643562,,
,,,,,,,,
2018/8/4 10:00,BTCUSDT,LONG,8.67E-05,Binance,7405.14,0.000642918,,
,,,,,,,,
2018/8/4 19:00,BTCUSDT,SHORT,8.67E-05,Binance,6995,0.000606702,,
,,,,,,,,
2018/8/5 0:00,BTCUSDT,LONG,8.76E-05,Binance,6910.03,0.000606095,,
,,,,,,,,
2018/8/5 2:00,BTCUSDT,SHORT,8.76E-05,Binance,6944.88,0.000608543,,
,,,,,,,,
2018/8/5 5:00,BTCUSDT,LONG,8.69E-05,Binance,6986.02,0.000607934,,
,,,,,,,,
2018/8/5 9:00,BTCUSDT,SHORT,8.69E-05,Binance,7067.58,0.000614417,,
,,,,,,,,
2018/8/5 11:00,BTCUSDT,LONG,8.73E-05,Binance,7025.24,0.000613802,,
,,,,,,,,
2018/8/5 16:00,BTCUSDT,SHORT,8.73E-05,Binance,7010.01,0.000611859,,
,,,,,,,,
2018/8/5 17:00,BTCUSDT,LONG,8.74E-05,Binance,6983.04,0.000611248,,
,,,,,,,,
2018/8/5 19:00,BTCUSDT,SHORT,8.74E-05,Binance,7017.18,0.000613622,,
,,,,,,,,
2018/8/5 22:00,BTCUSDT,LONG,8.71E-05,Binance,7027.45,0.000613008,,
,,,,,,,,
2018/8/6 0:00,BTCUSDT,SHORT,8.71E-05,Binance,7043.02,0.000613752,,
,,,,,,,,
2018/8/6 3:00,BTCUSDT,LONG,8.64E-05,Binance,7087.99,0.000613138,,
,,,,,,,,
2018/8/6 11:00,BTCUSDT,SHORT,8.64E-05,Binance,6980,0.000603193,,
,,,,,,,,
2018/8/6 12:00,BTCUSDT,LONG,8.64E-05,Binance,6965.27,0.00060259,,
,,,,,,,,
2018/8/6 15:00,BTCUSDT,SHORT,8.64E-05,Binance,6972.94,0.00060265,,
,,,,,,,,
2018/8/6 16:00,BTCUSDT,LONG,8.69E-05,Binance,6917.8,0.000602047,,
,,,,,,,,
2018/8/6 18:00,BTCUSDT,SHORT,8.69E-05,Binance,6923.88,0.000601974,,
,,,,,,,,
2018/8/6 21:00,BTCUSDT,LONG,8.75E-05,Binance,6864.95,0.000601372,,
,,,,,,,,
2018/8/6 23:00,BTCUSDT,SHORT,8.75E-05,Binance,6934.82,0.000606885,,
,,,,,,,,
2018/8/7 6:00,BTCUSDT,LONG,8.72E-05,Binance,6946.99,0.000606278,,
,,,,,,,,
2018/8/7 7:00,BTCUSDT,SHORT,8.72E-05,Binance,7028,0.000612735,,
,,,,,,,,
2018/8/7 18:00,BTCUSDT,LONG,8.61E-05,Binance,7104.89,0.000612122,,
,,,,,,,,
Sharpe Ratio,Sortino Ratio,Max Drawdown,Max Drawdown Duration,Total Returns,Annualized Returns,Compound Annual Growth Rate,,
,,,,,,,,
-2.925448008,-3.717465854,50.30800744,2264,-0.421612124,-1.193318969,-0.787679499,,
,,,,,,,,
Trades,Trade Winning,Average Trade,Average Win,Average Loss,Best Trade,Worst Trade,Worst Trade Date,Avg Days in Trade
,,,,,,,,
464,0.719827586,0.001020501,0.006189561,-0.012260009,0.048470639,-0.061593771,0 days 12:00:00,0 days 03:30:54
